id,name,address,types,coordinates,rating,rating_n, international_phone_number ,populartimes,current_popularity,time_wait,time_spent
ChIJ85GwdFhZwokRWyEFl-9Z8z4,Desy's Clam Restaurant,"672 Grand St, Brooklyn, NY 11211, USA","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","{'lat': 40.7113957, 'lng': -73.9454842}",4.4,301, +1 347-599-0267 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 34, 52, 65, 65, 60, 60, 34, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 52, 82, 86, 69, 52, 65, 69, 65, 56, 73, 78, 78, 56, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 34, 52, 69, 47, 34, 26, 39, 34, 21, 26, 26, 34, 34, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 26, 17, 26, 39, 60, 86, 73, 56, 30, 34, 34, 34, 52, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 60, 52, 52, 39, 47, 47, 65, 69, 56, 65, 95, 95, 78, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 65, 34, 30, 43, 56, 86, 100, 100, 86, 73, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 21, 34, 52, 47, 60, 52, 47, 60, 60, 0]}]",26,,
ChIJybnOGpxZwokRogILnFMecyE,Medusa Bar Bk,"618 Grand St, Brooklyn, NY 11211, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7111164, 'lng': -73.94743919999999}",4.9,41,,"[{'name': 'Monday', 'data': [7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 7, 2, 2, 9, 21, 16]}, {'name': 'Tuesday', 'data': [11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 26, 26, 19, 21, 21, 9, 11, 11, 26, 16]}, {'name': 'Wednesday', 'data': [16, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 11, 9, 7, 9, 26, 42, 50, 52, 35]}, {'name': 'Thursday', 'data': [21, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 14, 9, 7, 9, 19, 26, 14, 14, 23]}, {'name': 'Friday', 'data': [23, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 11, 19, 14, 23, 21, 30, 52, 80, 80]}, {'name': 'Saturday', 'data': [52, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 42, 40, 30, 19, 14, 26, 40, 71, 92, 100]}, {'name': 'Sunday', 'data': [78, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 28, 30, 38, 47, 50, 47, 26, 16, 14]}]",,,
ChIJtxAEdHpZwokRh5_jOETnK8Q,Blinky's,"609 Grand St, Brooklyn, NY 11211, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.71147089999999, 'lng': -73.9478073}",4.9,113, +1 929-295-8055 ,"[{'name': 'Monday', 'data': [26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 18, 21, 24, 22, 19]}, {'name': 'Tuesday', 'data': [16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 22, 26, 27, 27, 21]}, {'name': 'Wednesday', 'data': [12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 26, 35, 39, 37, 33, 31]}, {'name': 'Thursday', 'data': [20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 29, 35, 34, 32, 27]}, {'name': 'Friday', 'data': [19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 40, 44, 55, 72, 83, 90]}, {'name': 'Saturday', 'data': [70, 45, 17, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 31, 35, 40, 49, 60, 83, 97, 100]}, {'name': 'Sunday', 'data': [74, 43, 22, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 24, 29, 34, 36, 41, 42, 41, 34]}]",,,"[45, 180]"
ChIJVVXR6ldZwokRABoE-XgeEqI,Crystal Lake Brooklyn,"647 Grand St, Brooklyn, NY 11211, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.7116099, 'lng': -73.9464268}",4.6,191, +1 347-725-3337 ,"[{'name': 'Monday', 'data': [16, 10, 8, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 44, 59, 64, 67, 50, 37, 25]}, {'name': 'Tuesday', 'data': [25, 25, 15, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 54, 57, 61, 55, 42, 28, 23]}, {'name': 'Wednesday', 'data': [20, 13, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 54, 76, 76, 74, 64, 54, 37]}, {'name': 'Thursday', 'data': [20, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 54, 67, 69, 57, 40, 28, 16]}, {'name': 'Friday', 'data': [10, 10, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 44, 49, 52, 52, 54, 55, 62]}, {'name': 'Saturday', 'data': [62, 42, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 52, 64, 81, 100, 94, 88, 71, 67, 67, 77, 89, 91]}, {'name': 'Sunday', 'data': [72, 47, 27, 16, 0, 0, 0, 0, 0, 0, 0, 0, 42, 59, 61, 67, 69, 84, 93, 89, 81, 66, 54, 33]}]",94,,
ChIJ555lhNNZwokRNrVt_YsFDl0,Haven,"683 Grand St, Brooklyn, NY 11211, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7117295, 'lng': -73.9452299}",4.1,69,,"[{'name': 'Monday', 'data': [6, 18, 25, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 53, 69, 97, 97, 100]}, {'name': 'Tuesday', 'data': [79, 65, 34, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 18, 25, 27, 34, 34, 34]}, {'name': 'Wednesday', 'data': [23, 11, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 4, 6, 11, 20, 37]}, {'name': 'Thursday', 'data': [34, 25, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 11, 16, 32, 48, 58]}, {'name': 'Friday', 'data': [41, 46, 39, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 16, 23, 39, 48, 53]}, {'name': 'Saturday', 'data': [51, 46, 34, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 6, 23, 34, 55, 76]}, {'name': 'Sunday', 'data': [76, 53, 34, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 6, 6, 6, 4, 6]}]",,,
ChIJA1h4NVZZwokRheUtPiYkt0g,Ammazzacaffè,"702 Grand St, Brooklyn, NY 11211, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.71138019999999, 'lng': -73.9446198}",4.4,494, +1 929-250-2875 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 35, 37, 43, 35, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 54, 56, 43, 18, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 35, 56, 40, 32, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 32, 51, 56, 54, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 37, 64, 78, 83, 70, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40, 75, 100, 97, 78, 51, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 37, 64, 59, 37, 24, 16, 0]}]",43,,"[90, 120]"
ChIJp5C1XlVZwokR-4vkeemYjXI,The Anchored Inn,"57 Waterbury St, Brooklyn, NY 11206, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.7091381, 'lng': -73.93731009999999}",4.5,584, +1 718-576-3297 ,"[{'name': 'Monday', 'data': [42, 33, 25, 20, 0, 0, 0, 0, 0, 0, 0, 0, 26, 36, 34, 31, 26, 31, 31, 32, 30, 29, 30, 33]}, {'name': 'Tuesday', 'data': [25, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 36, 34, 29, 27, 26, 31, 31, 30, 33, 31, 31]}, {'name': 'Wednesday', 'data': [19, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 22, 29, 34, 37, 35, 32, 31, 27, 24, 19]}, {'name': 'Thursday', 'data': [16, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 30, 31, 36, 42, 48, 47, 41, 43, 46, 50]}, {'name': 'Friday', 'data': [38, 27, 16, 8, 0, 0, 0, 0, 0, 0, 0, 0, 31, 42, 44, 42, 45, 47, 48, 48, 54, 73, 93, 96]}, {'name': 'Saturday', 'data': [68, 42, 18, 9, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 34, 44, 50, 58, 59, 53, 56, 69, 91, 100]}, {'name': 'Sunday', 'data': [75, 49, 29, 20, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 34, 41, 44, 44, 41, 37, 35, 35, 45, 51]}]",21,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15]}, {'name': 'Saturday', 'data': [15, 15, 15, 15, 0, 0, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]}, {'name': 'Sunday', 'data': [15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",
ChIJRSbQtFVfwokRtUMS7gYNq8c,Social Cues B.S.A.,"35 Meadow St, Brooklyn, NY 11206, USA","['night_club', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.7110687, 'lng': -73.9358445}",5,27, +1 718-550-3553 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 30, 75, 60, 75, 30, 20, 15, 20, 40, 80, 70, 40, 20]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 65, 95, 65, 60, 25, 10, 0, 0, 5, 15, 5, 15, 45, 95]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 70, 40, 35, 20, 20, 15, 5, 0, 0, 0, 0, 0, 0, 5]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 10, 15, 25, 50, 55, 25, 10, 0, 0, 5, 10, 5, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 75, 65, 50, 35, 45, 70, 45, 45, 55, 65, 50, 20, 10, 15]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 10, 5, 5, 20, 50, 100, 80, 55, 50, 55, 45, 30, 20]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 60, 50, 65, 50, 80, 45, 35, 30, 65, 45, 30, 25, 65, 70]}]",,,
ChIJXcWsUXNfwokReRjpQXb1NK4,LoHi,"314 Scholes St, Brooklyn, NY 11206, USA","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'lat': 40.70931519999999, 'lng': -73.9354615}",4.6,144, +1 347-566-3662 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 35, 45, 47, 38, 23, 14]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 11, 15, 20, 23, 21]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 34, 42, 52, 59, 54, 45]}, {'name': 'Saturday', 'data': [34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 34, 57, 59, 67, 75, 100, 100, 97]}, {'name': 'Sunday', 'data': [65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 15, 20, 26, 35, 27, 26, 0, 0]}]",,,"[90, 180]"
ChIJxTYkSztcwokRfb1Cs2v2G1k,"Brooklyn Greens Golf, LLC","195 Morgan Ave, Brooklyn, NY 11237, USA","['bar', 'store', 'point_of_interest', 'health', 'establishment']","{'lat': 40.7107512, 'lng': -73.9341586}",4.7,57, +1 917-946-5525 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 23, 30, 30, 11, 3, 3, 11, 26, 26, 19, 15, 23, 26, 30, 19, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 19, 11, 15, 30, 42, 53, 38, 42, 38, 26, 30, 34, 30, 42, 42, 46, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 11, 11, 15, 34, 30, 30, 30, 23, 30, 30, 19, 23, 46, 80, 73, 53, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 3, 0, 7, 11, 15, 15, 38, 34, 42, 38, 53, 53, 69, 61, 38, 23, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 38, 46, 80, 92, 100, 65, 38, 34, 19, 15, 15, 23, 19, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30, 53, 46, 38, 42, 50, 38, 34, 34, 30, 30, 11, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 7, 23, 23, 38, 26, 30, 26, 19, 23, 19, 15, 3, 3, 0]}]",76,,
ChIJT2VBiapewokRDMKr2uNPl6s,Our Wicked Lady,"153 Morgan Ave, Brooklyn, NY 11237, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7093794, 'lng': -73.93335069999999}",4.5,475,,"[{'name': 'Monday', 'data': [69, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 21, 30, 45, 56, 59]}, {'name': 'Tuesday', 'data': [47, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 34, 49, 51, 43, 21]}, {'name': 'Wednesday', 'data': [11, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 23, 31, 43, 52, 41]}, {'name': 'Thursday', 'data': [18, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 29, 34, 50, 60, 61, 44]}, {'name': 'Friday', 'data': [32, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 32, 48, 72, 90, 100]}, {'name': 'Saturday', 'data': [78, 55, 39, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 50, 55, 60, 75, 94, 98]}, {'name': 'Sunday', 'data': [81, 56, 34, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 31, 47, 65, 81, 93, 91]}]",10,,
ChIJlQvYRoRfwokRNKpn7N13VvA,Tu mama bar and grill,"198 Randolph St, Brooklyn, NY 11237, USA","['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']","{'lat': 40.709553, 'lng': -73.9254591}",3.9,92, +1 929-584-3230 ,,,,
ChIJGcpj-ilfwokRv0kA2NqFIPs,SILO,"90 Scott Ave, Brooklyn, NY 11237, USA","['night_club', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.7105086, 'lng': -73.922873}",4.4,193, +1 646-893-9493 ,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 16, 23]}, {'name': 'Friday', 'data': [21, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 61]}, {'name': 'Saturday', 'data': [56, 49, 35, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 100]}, {'name': 'Sunday', 'data': [88, 78, 60, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",,,
ChIJCUYnOaZewokR65XinqjplXE,Honey's,"93 Scott Ave, Brooklyn, NY 11237, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7104265, 'lng': -73.9231439}",4.5,284,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 9, 6, 9, 10, 6]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 1, 1, 3, 5, 2]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 20, 28, 27, 36, 24]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 15, 26, 45, 56, 65]}, {'name': 'Saturday', 'data': [59, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 30, 39, 64, 94, 100]}, {'name': 'Sunday', 'data': [75, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 25, 26, 33, 15, 8, 3]}]",,,
ChIJrVAECUhfwokRsoEFM0dN67Q,Elsewhere,"599 Johnson Ave, Brooklyn, NY 11237, USA","['night_club', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.709411, 'lng': -73.923169}",4.5,2608,,,,,
ChIJUayX2G5fwokR_CNrpXGY1jw,Zone One,"599 Johnson Ave #1, Brooklyn, NY 11237, USA","['night_club', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.7093375, 'lng': -73.9232313}",4.5,34,,,,,
ChIJ9eBXKJRfwokRDRY51g1OURQ,Bushwick Triangle,"1277 Flushing Ave, Brooklyn, NY 11237, USA","['night_club', 'bar', 'point_of_interest', 'establishment']","{'lat': 40.709253, 'lng': -73.92226169999999}",4.4,31, +1 718-576-3118 ,"[{'name': 'Monday', 'data': [23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 10, 10, 18, 13]}, {'name': 'Tuesday', 'data': [5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 5, 5, 15, 21]}, {'name': 'Wednesday', 'data': [21, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 31, 18, 15, 5]}, {'name': 'Thursday', 'data': [5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 5, 13, 21, 21]}, {'name': 'Friday', 'data': [15, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 47, 42, 47, 71, 100]}, {'name': 'Saturday', 'data': [81, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 21, 36, 52, 78]}, {'name': 'Sunday', 'data': [76, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 13, 13, 18, 21]}]",,,
ChIJaX_a9hhfwokR-6FZI3xmTQE,63 Bar,"6359 Forest Ave, Queens, NY 11385, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.70925039999999, 'lng': -73.9042659}",4.2,5,,,,,
ChIJHRytGgBfwokR7zdwAGibRCY,Willows Tavern,"64-18 Fresh Pond Rd, Queens, NY 11385, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.7097986, 'lng': -73.8991925}",4.9,22,,"[{'name': 'Monday', 'data': [9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 32, 32, 45, 58, 58, 51, 51, 61, 54, 58, 45]}, {'name': 'Tuesday', 'data': [25, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 25, 29, 51, 64, 87, 70, 58, 54, 45, 35]}, {'name': 'Wednesday', 'data': [16, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25, 64, 80, 90, 83, 87, 83, 74, 54, 45]}, {'name': 'Thursday', 'data': [32, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 64, 64, 41, 22, 29, 29, 35, 38, 45, 64, 61]}, {'name': 'Friday', 'data': [61, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 32, 25, 45, 48, 58, 77, 83, 93, 74, 74, 83]}, {'name': 'Saturday', 'data': [70, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 70, 77, 93, 83, 93, 83, 80, 83, 87, 77, 87]}, {'name': 'Sunday', 'data': [38, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 61, 74, 90, 83, 100, 96, 80, 54, 45, 35, 19]}]",43,,
ChIJOyJfDc5fwokRoWv_0UlXQFo,Fresh Pond Cocktail Club,"64-18 Fresh Pond Rd, Queens, NY 11385, USA","['bar', 'point_of_interest', 'establishment']","{'lat': 40.70976659999999, 'lng': -73.8992643}",4.8,34, +1 929-295-8956 ,"[{'name': 'Monday', 'data': [36, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 21, 31, 42, 47, 42]}, {'name': 'Tuesday', 'data': [15, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 42, 31, 10, 0, 0, 0, 5, 10, 26]}, {'name': 'Wednesday', 'data': [26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10, 21, 36, 31, 21]}, {'name': 'Thursday', 'data': [10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 10, 10, 21, 15, 21, 36, 15]}, {'name': 'Friday', 'data': [10, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 26, 57, 89, 63, 36, 42, 89, 100]}, {'name': 'Saturday', 'data': [68, 36, 31, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 36, 15, 5, 10, 21, 42, 42, 21, 31]}, {'name': 'Sunday', 'data': [52, 63, 36, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 57, 52, 73, 47, 26, 15, 15, 21, 47]}]",,,
